Tibetan	Description
ཏིརཿཔྲཱཀཱརཾཿ	ར་བ་ལ་ཡང་ཐད་ཀར་འགྲོ།
པརྦཏམཔྱསངྒམནོགཙྪཏི	རི་ལ་ཡང་མི་ཐོགས་པར་འགྲོ།
ཨཱཀཱཤེཔིཀྲམཏེཏདྱཐཱཔཀྵཱིཤཀུནིཿ	ནམ་མཁའ་ལ་ཡང་འགྲོ་སྟེ་དཔེར་ན་འདབ་ཆགས་བྱ་བཞིན་ནོ་།།
པྲྀཐིབྱཱམུནྨཛྫཱནིནཾཀརོཏིཏདྱཐཱཔིནཱམོདཀེ	ས་ལ་ཡང་སྟེང་དུ་འབྱུང་བ་དང་བྱིའུ་ཟུལ་བྱེད་དེ་དཔེར་ན་ཆུ་ལ་བྱ་བ་བཞིན་ནོ།།
ཨུདཀེཔྱབྷིདྱམཱནོགཙྪཏིཏདྱཐཱཔིནཱམམཧཱཔྲྀཐིབྱཱཾ	ཆུ་ལ་ཡང་མི་ནུབ་པར་འགྲོ་སྟེ་དཔེར་ན་ས་ཆེན་པོ་ལ་བྱ་བ་བཞིན་ནོ།།
དྷཱུམཱཡཏྱཔིཔྲཇྭལཏྱཔིནཱམམཧཱགྣིསྐནྡྷཿ	དུ་བ་འཐུལ་བར་ཡང་བྱེད་འབར་བར་ཡང་བྱེད་དེ་དཔེར་ན་མེའི་ཕུང་པོ་བཞིན་ནོ།།
སྭཀཱཡཱདཔིམཏཱབཱརིདྷཱརཱཨུཏྶྲྀཛཏིཏདྱཐཱཔིནཱམམཧཱམེགྷཿ	བདག་གི་ལུས་ལས་ཀྱང་ཆུའི་རྒྱུན་ཆེན་པོ་འབྱིན་ཏེ་དཔེར་ན་སྤྲིན་ཆེན་པོ་བཞིན་ནོ།།
ཡཱབྷིརྦཱརིདྷཱརཱབྷིརཡཾཏྲིསཱཧསྲམཧཱསཱཧསྲོལོཀདྷཱཏུརཱདཱིཔྟཿཔྲདཱིཔྟཿ	ཆུའི་རྒྱུན་དེ་དག་གིས་སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་འདི་སྲེག་ཅིང་ཚིག་སྟེ།
སམྤྲཛྭལིཏོ྅གྣིནཱཨེཀཛྭལིབྷཱུཏོནིརྦཱཔྱཏེ	མེས་རབ་ཏུ་འབར་ཞིང་འབར་བ་གཅིག་ཏུ་གྱུར་པ་ཞི་བར་བྱེད་དོ།།
ཨིམཱབཔིཙནྡྲསཱུརྱཨེབཾམཏཱརྡྷིཀཨེབཾམཏཱནུབྷཱཔཽཨེབཾམཧཽཛསྐཽཔཱཎིནཱཔརཱམྲྀཤཏིཔརིམརྫཡཏི	ཟླ་བ་དང་ཉི་མ་འདི་གཉིས་འདི་ལྟར་རྫུ་འཕྲུལ་ཆེ་བ་འདི་ལྟར་མཐུ་ཆེ་བ་འདི་ལྟར་གཟི་བརྗིད་ཆེ་བ་ལའང་ལག་པས་འཛིན་ཅིང་ཀུན་དུ་ཉུག་པར་བྱེད་དོ།།
ཡཱབདྦྲཧྨལོཀཱདཔིསཏྭཱཾཀཱཡེནབཤེབརྟྟཡཏི	ཚངས་པའི་འཇིག་རྟེན་གྱི་བར་དུ་སེམས་ཅན་རྣམས་ལ་ལུས་ཀྱིས་དབང་བསྒྱུར་རོ།།
སཱཀཱརཾ	རྣམ་པ་དང་བཅས།
སོདྡེཤཾ	ཡུལ་ཕྱོགས་དང་བཅས།
སནིདཱནཾ	གཞི་ཅི་ལས་གྱུར་པ་དང་བཅས།
པཱུརྦྦནིབཱསམནུསྨརཏིསྨ	སྔོན་གྱི་གནས་རྗེས་སུ་དྲན་པ།
ཛཱཏིསྨརཿ	ཚེ་རབས་དྲན་པ།
ཨམུཏྲཱཧམཱསམཻབནྣཱམ	ཆེ་གེ་མོ་ཞིག་ན་བདག་མིང་འདི་ཞེས་བྱ་བར་གྱུར།
ཨེབཾཛཱཏིཿ	རིགས་འདི་ཞེས་བྱ།
ཨེབཾགོཏྲཿ	རུས་འདི་ཞེས་བྱ།
ཨེབཾམཱཧཱརཿ	ཟས་འདི་ལྟ་བུ་ཞིག་ཟ།
ཨེབཾསུཁདུཿཁཔྲཏིསཾབེདཱི	བདེ་བ་དང་སྡུག་བསྔལ་འདི་ལྟ་བུ་ཞིག་མྱོང་།
ཨེབཾཙིརསྠིཏིཀཿ	ཡུན་འདི་སྲིད་ཅིག་གནས།
ཨེབམཱཡུཿཔརྻནྟཿ	ཚེ་ནི་འདི་ཙམ་ཞིག་ཐུབ།
ཏཏཤྩྱུཏཿཨམུཏྲོཔཔནྣཿ	དེ་ནས་ཤི་འཕོས་ནས་ཆེ་གེ་མོ་ཞིག་ཏུ་སྐྱེས།
ཏཏཤྩྱུཏཨིཧཱཔྱུཔཔནྣཿ	དེ་ནས་ཚེ་འཕོས་ནས་ཡངའདིར་སྐྱེས།
རྀདྡྷིཔྲཱཏིཧཱརྻཾ	རྫུ་འཕྲུལ་གྱི་ཆོ་འཕྲུལ།
ཨཱདེཤནཔྲཱཏིཧརྱཾ	ཀུན་བརྗོད་པའི་ཆོ་འཕྲུལ།
ཨནུསཱསནཱིཔྲཱཏིཏཱརྱཾ	།རྗེས་སུ་བསྟན་པའི་ཆོ་འཕྲུལ།
ཨུཥྞཱིཥཤིརསྐཏཱ	དབུ་གཙུག་ཏོར་དང་ལྡན་པ།
པྲདཀྵིཎཱབརྟྟཀེཤཿ	དབུ་སྐྲ་གཡས་སུ་འཁྱིལ་བ།
སམལལཱཊཿ	དཔྲལ་བའི་དབྱེས་མཉཾ་པ།
ཨཱུརྞཱཀོཤཱ	མཛོད་སྤུ།
ཨབྷིནཱིལནེཏྲགོཔཀྵྨཱ	སྤྱན་མཐོན་མཐིང་ལ་བའི་རྫི་མ་ལྟ་བུ།
ཙཏཱརིཾཤདྡནྟཿ	ཚེམས་བཞི་བཅུ་མངའ་བ།
སམདནྟཿ	ཚེམས་མཉམ་པ།
ཨབིརལདནྟཿ	ཚེམས་ཐཊ་བཟང་བ།
སུཤུཀླདནྟཿ	ཚེམས་ཤིན་ཏུ་དཀར་བ།
རསརསཱགྲཏཱ	རོ་བྲོ་བའི་མཆོག་དང་ལྡན་པ།
སིཾཧཧནུཿ	འགྲམ་པ་སེང་གེའི་འདྲ་བ།
པྲབྷཱུཏཏནུཛིཧྭཿ	ལྗགས་ཤིན་ཏུ་རིང་ཞིང་སྲབ་པ།
བྲཧྨསྭརཿ	ཚངས་པའི་དབྱངས།
སུསཾབྲྀཏྟསྐནྡྷཿ	དཔུང་འགོ་ཤིན་ཏུ་ཟླུམ་པ།
སཔྟོཏྶདཿ	བདུན་མཐོ་བ།
ཙིཏཱནྟརཱཾསཿ	ཐལ་གོང་རྒྱས་པ།
སཱུཀྵྨསུཔརྞྞཙྪབིཿ	པགས་པ་སྲབ་ཅིང་མདོག་གསེར་མདོག་འདྲ་བ།
སྠིཏཱནབནཏཔྲལམྦབཱཧུཏཱ	བཞེངས་བཞིན་དུ་མ་བཏུད་པར་ཕྱག་པུས་མོར་སླེབ་པ།
སིཾཧཔཱུརྦཱརྡྷཀཱཡཿ	རོ་སྟོད་སེང་གེའི་འདྲ་བ།
ནྱགྲོདྷཔརིམཎྜལཿ	ཤིང་ནྱ་གྲོ་དྷ་ལྟར་ཆུ་ཞེང་གབ་པ།
ཨེཀཻཀརོམཔྲདཀྵིཎཱབརྟྟཿ	སྤུ་རེ་རེ་ནས་སྐྱེས་ཤིང་གཡས་སུ་འཁྱིལ་བ།
ཨཱུརྡྷཱངྒརོམཱཿ	སྐུའི་སྤུ་གྱེན་དུ་ཕྱོགས་པ།
ཀོཤོགཏབསྟིགུཧྱཿ	མདོམས་ཀྱི་སྦ་བ་སྦུབས་སུ་ནུབ་པ།
སུབརྟྟིཏོརུཿ	བརླ་ལེགས་པར་ཟླུམ་པ།
ཨུཙྪཾཁཔཱདཿ	ཞབས་ཀྱི་ལོང་མོའི་ཚིགས་མི་མངོན་པ།
མྲྀདུཏརུཎཧསྟཔཱདཏལཿ	ཕྱག་དང་ཞབས་ཀྱི་མཐིལ་འཇམ་ཞིང་གཞོན་ཤ་ཆགས་པ།
ཛཱལཱབནདྡྷཧསྟཔཱདཱཿ	ཕྱག་དང་ཞབས་གཉིས་དྲ་བས་འབྲེལ་བ།
དཱིརྒྷཱཾགུལིཿ	སོར་མོ་རིང་བ།
ཙཀྲཱཾཀིཏཧསྟཔཱདཏལ	ཕྱག་དང་ཞབས་ཀྱི་མཐིལ་འཁོར་ལོའི་མཚན་དང་ལྡན་པ།
ཨཱཡཏཔཱདཔཱརྵྞིཿ	ཞབས་ཀྱི་རྟིང་པ་ཡངས་པ།
ཨེཎེཡཛཾགྷཿ	།བྱིན་པ་རི་དྭགས་ཨེ་ན་ཡའི་ལྟ་བུ།
ཨཱཏཱམྲནཁཿ	སེན་མོ་ཟངས་ཀྱི་མདོག་ལྟ་བུ།
སྣིགྡྷནཁཿ	སེན་མོའི་མདོག་སྣུམ་པ།
ཏུཾགནཁཿ	སེན་མོ་མཐོ་བ།
བྲྀཏྟཱཾགུལིཿ	སོར་མོ་རྣམས་ཟླུམ་པ།
ཙིཏཱཾགུལིཿ	སོར་མོ་རྣམས་རྒྱས་པ
ཨནུཔཱུརྦཱཾགུལིཿ	སོར་མོ་རྣམས་བྱིན་གྱིས་ཕྲ་བ།
ནིགཱུཊྷཤིརཱཿ	རྩ་མི་མངོན་པ།
ནིརྒྲཱནྠིཤིརཱཿ	རྩ་མདུད་མེད་པ།
གཱུཌྷགུལྥཿ	ལོང་བུ་མི་མངོན་པ
ཨབིཥམཔཱདཿ	ཞབས་མི་མཉཾ་པ་མེད་པ།
སིཾཧབིཀྲཱནྟགཱམཱི	སེང་གེའི་སྟབས་སུ་གཤེགས་པ།
ནཱགབིཀྲཱནྟགཱམཱི	གླང་པོ་ཆེའི་སྟབས་སུ་གཤེགས་པ།
ཧཾསབིཀྲཱནྟགཱམཱི	ངང་པའི་སྟབས་སུ་གཤེགས་པ།
བྲྀཥབྷབིཀྲཱནྟགཱམཱི	ཁྱུ་མཆོག་གི་སྟབས་སུ་གཤེགས་པ།
པྲདཀྵིཎཱབརྟྟགཱམཱི	གཡས་ཕྱོགས་སུ་ལྡོག་ཅིང་གཤེགས་པ་དང་།
ཙཱརུགཱམཱི	མཛེས་པར་གཤེགས་པ།
ཨབཀྲགཱམཱི	མི་གཡོ་བར་གཤེགས་པ།
བྲྀཏྟགཱཏྲཿ	སྐུ་འཁྲིལ་བག་ཆགས་པ།
མྲྀཥྚཱགཱཏྲཿ	སྐུ་བྱི་དོར་བྱས་པ་ལྟ་བུ།
ཨནུཔཱུརྦྦགཱཏྲཿ	སྐུ་རིམ་པར་འཚམ་པ།
སུཙིགཱཏྲཿ	སྐུ་གཙང་བ།
མྲྀདུགཱཏྲཿ	སྐུ་འཇམ་པ།
བིཤུདྡྷགཱཏྲཿ	སྐུ་རྣམ་པར་དག་པ།
པརིཔཱུརྞྞབྱཉྫནཿ	མཚན་ཡོངས་སུ་རྫོགས་པ།
པྲྀཐུཙཱརུམཎྜལགཱཏྲཿ	སྐུ་ཁོ་ལག་ཡངས་ཤིང་བཟང་བ།
སམཀྲམཿ	གོམ་པ་སྙོམས་པ།
སུཀུམཱརགཱཏྲཿ	སྐུ་ཤིན་ཏུ་གཞོན་མདོག་ཅན།
ཨདཱིནགཱཏྲཿ	སྐུ་ཞུམ་པ་མེད་པ།
ཨུཏྶདགཱཏྲཿ	སྐུ་རྒྱས་པ།
སུསཾཧཏགཱཏྲཿ	སྐུ་ཤིན་ཏུ་གྲིམས་པ།
སུབིབྷཀྟཱཾགཔྲཏྱཾགཿ	ཡན་ལག་དང་ཉིང་ལག་ཤིན་ཏུ་རྣམ་པར་འབྱེས་པ།
བིཏིམིརབིཤུདྡྷཱལོཀཿ	གཟིགས་པ་རབ་རིབ་མེད་ཅིང་རྣམ་པར་དག་པ།
བྲྀཏྟཀུཀྵིཿ	དཀུ་ཟླུམ་པ།
མྲྀྀཥྚཱཀུཀྵིཿ	དཀུ་སྐབས་ཕྱིན་པ།
ཨབྷུགྷཀུཀྵིཿ	དཀུ་མ་རྙོངས་པ།
ཀྵཱམོདརཿ	ཕྱལ་ཕྱང་ངེ་བ།
གཾབྷཱིརནཱབྷིཿ	ལྟེ་བ་ཟབ་པ།
པྲདཀྵིཎཱབརྟྟནཱབྷིཿ	ལྟེ་བ་གཡས་ཕྱོགས་སུ་འཁྱིལ་བ།
སམནྟཔྲཱསཱདིཀཿ	ཀུན་ནས་མཛེས་པ།
ཤུཙིསམཱཙཱརཿ	ཀུན་སྤྱོད་གཙང་བ།
བྱཔགཏཏིལཀཀཱལགཱཏྲཿ	སྐུ་ལ་སྨེ་བ་དང་གནག་བག་མེད་པ།
ཏུལསདྲྀཤསུཀུམཱརཔཱཎིཿ	ཕྱག་ཤིང་བལ་ལྟར་ཤིན་ཏུ་འཇམ་པ།
སྣིགྡྷཔཱཎིལེཁཿ	ཕྱག་གི་རི་མོ་མདངས་ཡོད་པ།
གཾབྷཱིརཔཱཎིལེཁཿ	ཕྱག་གི་རི་མོ་ཟབ་པ།
ཨཱཡཏཔཱཎིལེཁཱ	ཕྱག་གི་རི་མོ་རིང་བ།
ནཱཏྱཱཡཏབདནཿ	ཞལ་ཧ་ཅང་ཡང་མི་རིང་བ།
བིམྦཔྲཏིབིམྦདརྴནབདནཿ	ཞལ་ལ་གཟུགས་ཀྱི་གཟུགས་བརྙན་སྣང་བ།
མྲྀདུཛིཧྭཿ	ལྗགས་མཉེན་པ།
ཏནུཛིཧྭཿ	ལྗགས་སྲབ་པ།
རཀྟཛིཧྭཿ	ལྗགས་དམར་བ།
གཛགརྫིཏཛཱིམཱུཏགྷོཥཿ	གླང་པོ་ཆེའི་ང་རོ་དང་འབྲུག་གི་སྒྲ་དང་ལྡན་པ།
མདྷཱུརཙཱརུམཉྫཱསྭརཿ	གསུང་སྙན་ཅིང་མཉེན་ལ་འཇམ་པ།
བྲྀཏྟདཾཥྚཱ	མཆེ་བ་ཟླུམ་པ།
ཏཱིཀྵྞདཾཥྚཱ	མཆེ་བ་རྣོ་བ།
ཤུཀླདཾཥྚཱ	མཆེ་བ་དཀར་བ།
སམདཾཥྚཱ	མཆེ་བ་མཉམ་པ།
ཨུནུཔཱུརྦདཾཥྚཱ	མཆེ་བ་བྱིན་གྱིས་ཕྲ་བ།
ཏུཾགནཱསཿ	ཤངས་མཐོ་བ།
ཤུཙིནཱསཿ	ཤངས་གཙང་བ།
པིཤུདྡྷནེཏྲཿ	སྤྱན་རྣམ་པར་དག་པ།
བིཤཱལནེཏྲཿ	སྤྱན་ཡངས་པ།
ཙིཏཔཀྵྨཱ	རྫི་མ་སྟུག་པ།
སིཏཱསིཏཀམལདལསཀལནཡནཿ	སྤྱན་དཀར་ནག་འབྱེས་ཤིང་པདྨའི་འདབ་མ་རངས་པ་ལྟ་བུ།
ཨཱཡཏབྷྲཱུཿ	སྨིན་ཚུགས་རིང་བ།
ཤླཀྵྞབྷྲཱུཿ	སྨིན་མ་འཇམ་པ།
སམརོམབྷྲཱུཿ	སྨིན་མའི་སྤུ་མཉམ་པ།
སྣིགྡྷབྷྲཱུགཿ	སྨིན་མ་སྣུམ་པ།
པཱིནཱཡཏཀརྞྞཿ	སྙན་ཤལ་སྟུག་ཅིང་རིང་བ།
སམཀརྞྞཿ	སྙན་མཉམ་པ།
ཨནུཔཧཏཀརྞྞེནྡྲིཡཿ	སྙན་གྱི་དབང་པོ་མ་ཉམས་པ།
སུཔརིཎཏལལཱཊཿ	དཔྲལ་བ་ལེགས་པར་འབྱེས་པ།
པྲྀཐུལལཱཊཿ	དཔྲལ་བ་དབྱེས་ཆེ་བ།
སུཔརིཔཱུརྞྞོཏྟམཱཾགཿ	དབུ་ཤིན་ཏུ་རྒྱས་པ།
བྷྲམརསདྲྀཤཀེཤཿ	དབུ་སྐྲ་བུང་བ་ལྟར་གནག་པ།
ཙིཏཀེཤཿ	དབུ་སྐྲ་སྟུག་པ།
ཤླཀྵྞཀེཤཿ	དབུ་སྐྲ་འཇམ་པ།
ཨསཾལུལིཏཀེཤཿ	དབུ་སྐྲ་མ་འཛིངས་པ།
ཨཔརུཥཀེཤཿ	དབུ་སྐྲ་མི་གཤོར་བ།
སུརབྷིཀེཤཿ	དབུ་སྐྲ་དྲི་ཞིམ་པ།
ཤྲཱིབཏྶསྭསྟིཀནནྡྱཱབརྟྟལལིཏཔཱཎིཔཱདཿ	ཕྱག་དང་ཞབས་དཔལ་གྱི་བེའུ་དང་བཀྲ་ཤིས་དང་གཡང་དྲུང་འཁྱིལ་བས་བརྒྱན་པ།
བརྔྷམཱནཿ	།སྡོང་རིས།
